Code,Description,Type,TypeLabel
1414,office receptionist ,19,All examples
1414,operator - telephone system ,19,All examples
1414,"operator, switchboard ",19,All examples
1414,"operator, telephone answering service ",19,All examples
1414,reception clerk ,19,All examples
1414,"reception clerk, office ",19,All examples
1414,reception desk clerk (except hotel) ,19,All examples
1414,receptionist ,19,All examples
1414,"receptionist, hospital ",19,All examples
1414,"receptionist, medical clinic ",19,All examples
1414,receptionist-clerk ,19,All examples
1414,receptionist-secretary ,19,All examples
1414,receptionist-switchboard operator ,19,All examples
1414,receptionist-telephone operator ,19,All examples
1414,receptionist-typist ,19,All examples
1414,"secretary-receptionist, medical office ",19,All examples
1414,service assistant - telephone system ,19,All examples
1414,switchboard operator ,19,All examples
1414,"switchboard operator, clerical ",19,All examples
1414,telephone answering service operator ,19,All examples
1414,telephone clerk ,19,All examples
1414,telephone operator ,19,All examples
1414,"telephone operator, long distance ",19,All examples
1414,telephone service analyst ,19,All examples
1414,telephone service assistant ,19,All examples
1414,telereceptionist ,19,All examples
1414,toll operator ,19,All examples
1414,voice communication system operator ,19,All examples
1414,911 dispatchers  (See 1525 Dispatchers),50,Exclusion(s)
1414,  Hotel front desk clerks (6525),50,Exclusion(s)
1414,  Other customer and information services representatives (6552),50,Exclusion(s)
1414,"  Supervisors, general office and administrative support workers (1211)",50,Exclusion(s)
1414,The following is a summary of the main duties for some occupations in this unit group: ,60,Main duties
1414,"Receptionists greet people coming into offices and other establishments, direct them to the appropriate contacts or services, provide general information in person and by phone, and may perform clerical duties and maintain front desk security and security access lists. ",60,Main duties
1414,"Medical and dental receptionists greet patients, schedule appointments, using manual or computerized systems, receive and record payment for services, and direct patients to appropriate areas. ",60,Main duties
1414,Hospital admitting clerks interview patients to obtain and process information required to provide hospital and medical services. ,60,Main duties
1414,"Telephone operators operate telephone systems to advance and complete customers' telephone calls such as long distance, pay telephone, mobile radio/telephone and person to person calls, arrange teleconferences, provide relay phone service to persons with disabilities, and may calculate and record billing information. ",60,Main duties
1414,"Switchboard operators operate a telephone system or switchboard to answer, screen and forward telephone calls, take messages and provide information as required, and may perform clerical duties. ",60,Main duties
1414,Answering service operators answer telephones and record and relay messages. ,60,Main duties
1414,"Reception desk clerks in a variety of institutional and commercial settings direct customers to appropriate areas, record bookings, handle credit card checks, receive payment, issue receipts, arrange tour reservations and deal with emergency situations. ",60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414, ,60,Main duties
1414,Completion of secondary school is usually required. ,70,Employment requirements
1414,On-the-job training may be provided. ,70,Employment requirements
1414,Some receptionists are required to be bilingual or multilingual to perform their duties. ,80,Additional information
1414,Progression to supervisory positions is possible with experience. ,80,Additional information
1415,classification clerk - human resources ,10,Illustrative example(s)
1415,employment clerk ,10,Illustrative example(s)
1415,human resources assistant ,10,Illustrative example(s)
1415,human resources clerk ,10,Illustrative example(s)
1415,labour relations clerk ,10,Illustrative example(s)
1415,personnel services clerk ,10,Illustrative example(s)
1415,staffing clerk ,10,Illustrative example(s)
1415,training clerk ,10,Illustrative example(s)
1415, ,19,All examples
1415,classification clerk - human resources ,19,All examples
1415,employment clerk ,19,All examples
1415,human resources assistant ,19,All examples
1415,human resources clerk ,19,All examples
1415,identification clerk ,19,All examples
1415,labour relations clerk ,19,All examples
1415,personnel clerk ,19,All examples
1415,personnel services clerk ,19,All examples
1415,staffing assistant ,19,All examples
1415,staffing clerk ,19,All examples
1415,training clerk ,19,All examples
1415,  Human resources and recruitment officers (1223),50,Exclusion(s)
1415,  Human resources professionals (1121),50,Exclusion(s)
1415,  Payroll clerks (1432),50,Exclusion(s)
1415,"  Supervisors, general office and administrative support workers (1211)",50,Exclusion(s)
1415,Personnel clerks perform some or all of the following duties: ,60,Main duties
1415,"Process, verify and register documentation relating to personnel activities such as staffing, recruitment, training, grievances, performance evaluations and classifications ",60,Main duties
1415,"Maintain and update manual and computerized filing and registration systems, and compile and prepare reports and documents relating to personnel activities ",60,Main duties
1415,Respond to telephone and written enquiries from staff and the general public regarding personnel matters ,60,Main duties
1415,"Arrange for advertising or posting of job vacancies, assist in screening and rating of job applicants, and conduct reference checks ",60,Main duties
1415,"Administer and score employment tests, such as keyboarding and proofreading tests ",60,Main duties
1415,Arrange for in-house and external training activities. ,60,Main duties
1415, ,60,Main duties
1415, ,60,Main duties
1415, ,60,Main duties
1415, ,60,Main duties
1415, ,60,Main duties
1415, ,60,Main duties
1415, ,60,Main duties
1415,Completion of secondary school is usually required. ,70,Employment requirements
1415,Completion of college or other courses in personnel administration may be required. ,70,Employment requirements
1415,Some clerical experience may be required. ,70,Employment requirements
1415,Progression to supervisory positions is possible with experience. ,80,Additional information
1415,Progression to officer level positions is possible with additional training and experience. ,80,Additional information
1416,court clerk ,10,Illustrative example(s)
1416,court clerk-crier ,10,Illustrative example(s)
1416,criminal court clerk ,10,Illustrative example(s)
1416,judicial clerk ,10,Illustrative example(s)
1416,provincial court clerk ,10,Illustrative example(s)
1416,clerk of process - courts ,19,All examples
1416,"clerk, court ",19,All examples
1416,"clerk-crier, court ",19,All examples
1416,county court clerk ,19,All examples
1416,court clerk ,19,All examples
1416,court clerk-crier ,19,All examples
1416,courtroom clerk ,19,All examples
1416,criminal court clerk ,19,All examples
1416,judicial clerk ,19,All examples
1416,provincial court clerk ,19,All examples
1416,youth court clerk ,19,All examples
1416,  Court officers and justices of the peace (1227),50,Exclusion(s)
1416,"  Court reporters, medical transcriptionists and related occupations (1251)",50,Exclusion(s)
1416,Court clerks perform some or all of the following duties: ,60,Main duties
1416,Call courts of law to order; read charges; take pleas from defendants; swear in witnesses and perform other clerical functions in the courtrooms ,60,Main duties
1416,"Prepare court files, court dockets and other documents ",60,Main duties
